"id","application","benchmark","file","line","function","version"
"f3a3a269-a04c-4cfa-8c64-7c6fe2a3625d","464.h264ref","spec2006","rdopt.c","2019","store_macroblock_parameters","v1.1"
"54654ab6-2bc0-4aaa-93b9-19f024a64a01","flac","libraries","window.c","259","FLAC_window_punchout_tukey","default"
"f58183b8-3f35-419d-807e-83e8661d3dd3","gap","GitApps","trans.c","812","FuncIMAGE_SET_TRANS_INT","default"
"50b8bfaf-8ba7-493e-a226-8d2ec67d0078","UA-SNU","NPB","transfer.c","510","transfb_cor_e","2.3-OpenACC-C"
"50b8bfaf-8ba7-493e-a226-8d2ec67d0078","UA-SNU","NPB","transfer.c","82","transf","2.3-OpenACC-C"
"b0ae4577-72b2-443a-aa4b-bc72c86cb93d","186.crafty","spec2000","main.c","2288","main","v1.3"
"facfe86b-107f-4487-8ae3-a453312a0b9f","435.gromacs","spec2006","mshift.c","362","mk_grey","v1.1"
"b53a2031-612b-4e8f-9b08-056c618c627c","300.twolf","spec2000","countf.c","158","countf","v1.3"
"abf501a4-8f47-4a59-b1a0-44b00a72fe27","mozjpeg","GitApps","jidctint.c","1094","jpeg_idct_10x10","default"
"74df51a8-f031-493e-8814-af9fb2bb2cf7","daala","libraries","entdec.c","375","od_ec_decode_cdf_unscaled","default"
"30d681f7-f3ac-4484-8cb1-d0a88edb4d0c","h264enc-lencod","mediabench","mv-search.c","261","SetupLargerBlocks","default"
"daccab2c-ec58-41c9-beea-f15be508436a","pifft","FreeBench","pifft.c","551","mp_unexp_sub","default"
"a80d64d6-a725-458a-95bf-7bf94361b0ea","default","TSVC","tsc.c","3714","s319","default"
"5d5689b3-cca7-48f1-93ae-d582b66c1cbb","400.perlbench","spec2006","regcomp.c","3838","S_regclass","v1.1"
"facfe86b-107f-4487-8ae3-a453312a0b9f","435.gromacs","spec2006","vcm.c","71","init_vcm","v1.1"
"5d5689b3-cca7-48f1-93ae-d582b66c1cbb","400.perlbench","spec2006","mg.c","2516","Perl_magic_set","v1.1"
"929b693c-befd-4379-9adf-672b9db15e87","EP","NPB","ep.c","147","main","2.3-OpenACC-C"
"b271748f-1929-4dec-ad73-af96c85a3f9c","linear-algebra-kernels-3mm","polybench","3mm.c","37","init_array","4.1"
"abf501a4-8f47-4a59-b1a0-44b00a72fe27","mozjpeg","GitApps","jdcolor.c","231","build_ycc_rgb_table","default"
"689c1710-8156-4e21-8d3c-1e3a542e629c","sphinx","cortexsuite","dict2pid.c","170","compress_left_right_context_tree","default"
"1f71e097-a54f-4e21-aa18-60c01ec75f66","libsndfile","libraries","test_endswap.c","123","test_endswap_int","default"
"23155c0c-6959-43e3-957b-9e85593448bd","h264dec-lencod","mediabench","transform8x8.c","1336","LowPassForIntra8x8Pred","default"
"e60df686-69f5-4976-b8e7-2513619f1259","liblinear","cortexsuite","linear.c","2620","train","default"
"f58183b8-3f35-419d-807e-83e8661d3dd3","gap","GitApps","trans.c","314","FuncDegreeOfTransformation","default"
"23155c0c-6959-43e3-957b-9e85593448bd","h264dec-lencod","mediabench","lencod.c","1124","report","default"
"a4ce0222-e283-4fd2-af03-0e12f2223980","csuFaceIdEval_5.1","ALPBench","csuCommonImage.c","797","ZeroMeanOneStdDevMasked","v1.0"
"57f5968f-a13f-48e5-8e7b-434ec8c25e2e","h264dec-ldecod","mediabench","macroblock.c","351","interpret_mb_mode_B","default"
"1e5201b1-b9b4-442e-960e-94b11bbc01bc","mpeg4enc","mediabench","dsputil.c","3784","dsputil_static_init","default"
"45b5111a-30d1-414a-ac0a-5c58f1d51f37","MPGenc","ALPBench","motion.c","2060","dist2","v1.0"
"26166dea-4a8b-479a-a5d8-04b381eb077a","482.sphinx3","spec2006","hash.c","160","key2hash","v1.1"
"02f8f105-b887-414c-aeaf-335111c3e600","h264enc-ldecod","mediabench","macroblock.c","925","read_one_macroblock","default"
"50b8bfaf-8ba7-493e-a226-8d2ec67d0078","UA-SNU","NPB","mason.c","2185","mor_ne","2.3-OpenACC-C"
"964f604f-1cd7-4f00-adf9-cef96b121606","456.hmmer","spec2006","vectorops.c","73","FSum","v1.1"
"1f71e097-a54f-4e21-aa18-60c01ec75f66","libsndfile","libraries","vox_adpcm.c","222","vox_read_f","default"
"97bc8b56-4f5c-4409-b1e7-8805673330e2","twolame","libraries","psycho_3.c","379","psycho_3_minimummasking","default"
"2b575b90-58f1-46a3-a7c6-5fe19f136533","darknet","machinelearning","utils.c","520","sample_array","default"
"23155c0c-6959-43e3-957b-9e85593448bd","h264dec-lencod","mediabench","mv-search.c","3136","BIDPartitionCost","default"
"8437441e-5a5d-4f08-b03a-e308d57885a7","lame","libraries","takehiro.c","1035","best_scalefac_store","default"
"b53a2031-612b-4e8f-9b08-056c618c627c","300.twolf","spec2000","dimbox.c","383","initialize_rows","v1.3"
"061a23ae-0741-4f06-b402-032735e96352","301.apsi","spec2000","apsi.c","10786","initbl","v1.3"
"23155c0c-6959-43e3-957b-9e85593448bd","h264dec-lencod","mediabench","lencod.c","768","init_img","default"
"74df51a8-f031-493e-8814-af9fb2bb2cf7","daala","libraries","dct.c","8433","compute_fbasis","default"
"45f798f8-0155-4c1a-a729-392483621301","445.gobmk","spec2006","persistent.c","485","store_persistent_reading_cache","v1.1"
"d9dd69b1-3130-4dde-8fd3-0aace6f5d093","254.gap","spec2000","integer.c","358","SumInt","v1.3"
"b271748f-1929-4dec-ad73-af96c85a3f9c","linear-algebra-kernels-3mm","polybench","3mm.c","34","init_array","4.1"
"45b5111a-30d1-414a-ac0a-5c58f1d51f37","MPGenc","ALPBench","motion.c","2447","bdist2","v1.0"
"d9dd69b1-3130-4dde-8fd3-0aace6f5d093","254.gap","spec2000","set.c","995","FunAddSet","v1.3"
"f3a3a269-a04c-4cfa-8c64-7c6fe2a3625d","464.h264ref","spec2006","mv-search.c","273","SetupLargerBlocks","v1.1"
"97bc8b56-4f5c-4409-b1e7-8805673330e2","twolame","libraries","psycho_3.c","89","psycho_3_fft","default"
"23155c0c-6959-43e3-957b-9e85593448bd","h264dec-lencod","mediabench","block.c","784","dct_luma_16x16","default"
"45f798f8-0155-4c1a-a729-392483621301","445.gobmk","spec2006","hash.c","245","hashdata_recalc","v1.1"
"50b8bfaf-8ba7-493e-a226-8d2ec67d0078","UA-SNU","NPB","mason.c","1619","edgecopy_s","2.3-OpenACC-C"
"2b575b90-58f1-46a3-a7c6-5fe19f136533","darknet","machinelearning","connected_layer.c","49","make_connected_layer","default"
"45f798f8-0155-4c1a-a729-392483621301","445.gobmk","spec2006","value_moves.c","2698","remove_top_move","v1.1"
"30d681f7-f3ac-4484-8cb1-d0a88edb4d0c","h264enc-lencod","mediabench","rdopt.c","2707","SetRefAndMotionVectors","default"
"dad59000-ff7b-4eeb-8a88-9f07fb1e55b0","Branch","Kernels","func.c","3246","func21","SERIAL"
"75205577-9eda-46c1-a072-d7901830a6e0","linear-algebra-solvers-cholesky","polybench","cholesky.c","31","init_array","4.1"
"45b5111a-30d1-414a-ac0a-5c58f1d51f37","MPGenc","ALPBench","motion.c","1842","dist1","v1.0"
"c3f1334a-f0c9-44bc-a75e-4c9b5ebad27b","livermore","livermore","lloops.c","1954","endloop","default"
"a80d64d6-a725-458a-95bf-7bf94361b0ea","default","TSVC","tsc.c","4149","s343","default"
"d9dd69b1-3130-4dde-8fd3-0aace6f5d093","254.gap","spec2000","system.c","2476","SyFputs","v1.3"
"f89d936c-c2a3-46e2-bdd6-a553f244a64b","164.gzip","spec2000","trees.c","373","ct_init","v1.3"
"964f604f-1cd7-4f00-adf9-cef96b121606","456.hmmer","spec2006","histogram.c","1352","EVDCensoredFit","v1.1"
"2ff98fa2-83b6-4295-a0da-b7824cb706bb","mpeg4dec","mediabench","h263.c","1831","init_uni_dc_tab","default"
"f58183b8-3f35-419d-807e-83e8661d3dd3","gap","GitApps","tietze.c","1627","FuncReduceLetterRepWordsRewSys","default"
"c3f1334a-f0c9-44bc-a75e-4c9b5ebad27b","livermore","livermore","lloops.c","889","kernels","default"
"74df51a8-f031-493e-8814-af9fb2bb2cf7","daala","libraries","intra.c","52","od_hv_intra_pred","default"
"2ff98fa2-83b6-4295-a0da-b7824cb706bb","mpeg4dec","mediabench","msmpeg4.c","217","init_mv_table","default"
"2ff98fa2-83b6-4295-a0da-b7824cb706bb","mpeg4dec","mediabench","mpegaudiodec.c","453","decode_init","default"
"23155c0c-6959-43e3-957b-9e85593448bd","h264dec-lencod","mediabench","mv-search.c","261","SetupLargerBlocks","default"
"a80d64d6-a725-458a-95bf-7bf94361b0ea","default","TSVC","tsc.c","133","set2d","default"
"23155c0c-6959-43e3-957b-9e85593448bd","h264dec-lencod","mediabench","block.c","633","dct_luma_16x16","default"
"2ff98fa2-83b6-4295-a0da-b7824cb706bb","mpeg4dec","mediabench","mpegaudio.c","171","MPA_encode_init","default"
"2d51d50d-c14d-48f0-a86f-23483f3610b3","433.milc","spec2006","gauge_stuff.c","150","char_num","v1.1"
"dad59000-ff7b-4eeb-8a88-9f07fb1e55b0","Branch","Kernels","func.c","7302","func4","SERIAL"
"facfe86b-107f-4487-8ae3-a453312a0b9f","435.gromacs","spec2006","force.c","893","force","v1.1"
"301d9585-272e-4ae4-b0df-f34f93841fae","silk","libraries","SKP_Silk_decode_core.c","153","SKP_Silk_decode_core","default"
"2ff98fa2-83b6-4295-a0da-b7824cb706bb","mpeg4dec","mediabench","eval.c","61","strmatch","default"
"f58183b8-3f35-419d-807e-83e8661d3dd3","gap","GitApps","vecgf2.c","4086","AddShiftedVecGF2VecGF2","default"
"f3a3a269-a04c-4cfa-8c64-7c6fe2a3625d","464.h264ref","spec2006","intrarefresh.c","133","RandomIntraNewPicture","v1.1"
"b6c9109d-bfb5-4e21-af8c-8b0bd75bb571","197.parser","spec2000","idiom.c","29","is_idiom_string","v1.3"
"6e40097d-2b14-4901-9af0-05222ee69368","chebyshev","netlib","chebyshev_prb.c","239","test01","default"
"aeac982e-58a5-4135-866e-0ad1de6e761d","401.bzip2","spec2006","huffman.c","131","BZ2_hbMakeCodeLengths","v1.1"
"c3f1334a-f0c9-44bc-a75e-4c9b5ebad27b","livermore","livermore","lloops.c","1760","endloop","default"
"45f798f8-0155-4c1a-a729-392483621301","445.gobmk","spec2006","matchpat.c","517","dfa_prepare_for_match","v1.1"
"62b114a7-0f39-4233-9e03-68f7a1a0933f","linpack","netlib","newlinpack.c","670","dscal_r","default"
"f29eae93-1474-4641-a2be-b761f53f31fc","linear-algebra-blas-trmm","polybench","trmm.c","34","init_array","4.1"
"50b8bfaf-8ba7-493e-a226-8d2ec67d0078","UA-SNU","NPB","adapt.c","478","do_refine","2.3-OpenACC-C"
"5d5689b3-cca7-48f1-93ae-d582b66c1cbb","400.perlbench","spec2006","Base64.c","171","XS_MIME_Base64_encode_base64","v1.1"
"301d9585-272e-4ae4-b0df-f34f93841fae","silk","libraries","SKP_Silk_NSQ.c","405","SKP_Silk_nsq_scale_states","default"
"1e5201b1-b9b4-442e-960e-94b11bbc01bc","mpeg4enc","mediabench","mpegaudiodec.c","417","decode_init","default"
"566c5a00-db82-452c-8493-b0608aa83a58","LU","NPB","lu.c","2100","pintgr","2.3-OpenACC-C"
"57f5968f-a13f-48e5-8e7b-434ec8c25e2e","h264dec-ldecod","mediabench","block.c","835","itrans","default"
"45b5111a-30d1-414a-ac0a-5c58f1d51f37","MPGenc","ALPBench","fdctref.c","1113","fdct","v1.0"
"a80d64d6-a725-458a-95bf-7bf94361b0ea","default","TSVC","tsc.c","176","check","default"
"74df51a8-f031-493e-8814-af9fb2bb2cf7","daala","libraries","dct.c","8284","ieee1180_test_block","default"
"a46358ff-6bba-4292-b23b-c5f9e9cfa7e4","BT","NPB","bt.c","179","add","2.3-OpenACC-C"
"673e5d6c-68c6-48e5-8c7f-3ca2da9cc9d7","srr","cortexsuite","SRREngine.c","73","GaussSeidel","default"
"b0615fd8-258b-4e7f-916d-713523bfd740","pcompress2","FreeBench","uncompress.c","129","do_debwe","default"
"23155c0c-6959-43e3-957b-9e85593448bd","h264dec-lencod","mediabench","mbuffer.c","3516","compute_colocated","default"
"f58183b8-3f35-419d-807e-83e8661d3dd3","gap","GitApps","string.c","2504","InitKernel","default"
"d9dd69b1-3130-4dde-8fd3-0aace6f5d093","254.gap","spec2000","eval.c","1108","FunShallowCopy","v1.3"
"3a9b6142-ebfa-46bb-b03a-b90dd3063234","whetstone","netlib","whetstone.c","187","main","default"
"061a23ae-0741-4f06-b402-032735e96352","301.apsi","spec2000","apsi.c","2479","dcdtz","v1.3"
"97bc8b56-4f5c-4409-b1e7-8805673330e2","twolame","libraries","fft.c","682","fht","default"
"f58183b8-3f35-419d-807e-83e8661d3dd3","gap","GitApps","scanner.c","2550","PutChrTo","default"
"9af1ca71-3607-4838-8070-9eb15bd2ae15","253.perlbmk","spec2000","doio.c","290","Perl_do_open","v1.3"
"19f5583c-6036-4029-b06b-e97ce29d7bc4","rasta","mediabench","io.c","461","get_bindata","default"
"45b5111a-30d1-414a-ac0a-5c58f1d51f37","MPGenc","ALPBench","predict.c","626","clearblock","v1.0"
"f58183b8-3f35-419d-807e-83e8661d3dd3","gap","GitApps","cyclotom.c","707","Cyclotomic","default"
"e90955a5-6c8c-409d-af83-2c5778d5419e","256.bzip2","spec2000","bzip2.c","1246","generateMTFValues","v1.3"
"23155c0c-6959-43e3-957b-9e85593448bd","h264dec-lencod","mediabench","vlc.c","278","se_linfo","default"
"5d5689b3-cca7-48f1-93ae-d582b66c1cbb","400.perlbench","spec2006","regcomp.c","3849","S_regclass","v1.1"
"b0ae4577-72b2-443a-aa4b-bc72c86cb93d","186.crafty","spec2000","init.c","437","InitializeAttackBoards","v1.3"
"dad59000-ff7b-4eeb-8a88-9f07fb1e55b0","Branch","Kernels","func.c","25170","func15","SERIAL"
"f58183b8-3f35-419d-807e-83e8661d3dd3","gap","GitApps","tietze.c","1649","FuncReduceLetterRepWordsRewSys","default"
"45f798f8-0155-4c1a-a729-392483621301","445.gobmk","spec2006","reading.c","1621","defend4","v1.1"
"74df51a8-f031-493e-8814-af9fb2bb2cf7","daala","libraries","dct.c","8431","compute_fbasis","default"
"dad59000-ff7b-4eeb-8a88-9f07fb1e55b0","Branch","Kernels","func.c","12178","func7","SERIAL"
"38e86c6a-9233-47b1-adb2-4eba948b06af","458.sjeng","spec2006","utils.c","824","reset_piece_square","v1.1"
"f3a3a269-a04c-4cfa-8c64-7c6fe2a3625d","464.h264ref","spec2006","mv-search.c","288","SetupLargerBlocks","v1.1"
"1f71e097-a54f-4e21-aa18-60c01ec75f66","libsndfile","libraries","sds.c","823","sds_3byte_write","default"
"9b4fb134-4141-4799-8ffd-2bb4ec979288","mpeg2dec","mediabench","recon.c","395","form_component_prediction","default"
"b5e05266-9ade-4e72-8848-b787bf7c047e","neural","FreeBench","neural.c","396","run","default"
"9e7a6c2f-6520-4cae-a913-f01fa1b0f93e","gsm","mediabench","lpc.c","48","Autocorrelation","default"
"9af1ca71-3607-4838-8070-9eb15bd2ae15","253.perlbmk","spec2000","util.c","366","Perl_delimcpy","v1.3"
"bd7671d0-b645-4493-8b8d-f8dbe71b46f2","default","opencv_kernels","thresh.c","310","getThreshVal_Otsu_uchar","default"
"1f71e097-a54f-4e21-aa18-60c01ec75f66","libsndfile","libraries","dwvw.c","292","dwvw_read_d","default"
"061a23ae-0741-4f06-b402-032735e96352","301.apsi","spec2000","apsi.c","3946","dpdy","v1.3"
"2ff98fa2-83b6-4295-a0da-b7824cb706bb","mpeg4dec","mediabench","ac3enc.c","468","mdct512","default"
"2c6f1989-b804-4de3-a27f-5d3a22ef7df4","libpng","libraries","pngrtran.c","2910","png_do_gray_to_rgb","default"
"071e0363-89a9-4aac-9f74-05b0f47c1098","mpeg2enc","mediabench","idct.c","209","init_idct","default"
"45f798f8-0155-4c1a-a729-392483621301","445.gobmk","spec2006","surround.c","131","compute_surroundings","v1.1"
"a80d64d6-a725-458a-95bf-7bf94361b0ea","default","TSVC","tsc.c","786","s000","default"
"54654ab6-2bc0-4aaa-93b9-19f024a64a01","flac","libraries","lpc.c","839","FLAC_lpc_restore_signal","default"
"23155c0c-6959-43e3-957b-9e85593448bd","h264dec-lencod","mediabench","rdopt.c","2853","StoreMVBlock8x8","default"
"1f71e097-a54f-4e21-aa18-60c01ec75f66","libsndfile","libraries","ima_adpcm.c","443","wavlike_ima_decode_block","default"
"26a39633-5b80-4207-a8ce-f1057a313a5b","SP","NPB","sp.c","1409","compute_rhs","2.3-OpenACC-C"
"6b0d5ead-2879-4fcb-88aa-41cacefa55bd","CG","NPB","cg.c","713","sparse","2.3-OpenACC-C"
"02f8f105-b887-414c-aeaf-335111c3e600","h264enc-ldecod","mediabench","macroblock.c","333","interpret_mb_mode_B","default"
"1ca437bd-b7fb-40b0-b6ac-15d9621ef7b2","lda","cortexsuite","lda-model.c","73","new_lda_suffstats","default"
"673e5d6c-68c6-48e5-8c7f-3ca2da9cc9d7","srr","cortexsuite","BmpHandler.c","89","ConvertGrayScaletoRGB","default"
"852d69f0-1a03-47a3-806a-a36e34a21543","linear-algebra-kernels-2mm","polybench","2mm.c","38","init_array","4.1"
"a80d64d6-a725-458a-95bf-7bf94361b0ea","default","TSVC","tsc.c","5114","vif","default"
"01cf7c0b-6bab-4b40-bb87-04882b6d4355","linear-algebra-kernels-doitgen","polybench","doitgen.c","36","init_array","4.1"
"b6c9109d-bfb5-4e21-af8c-8b0bd75bb571","197.parser","spec2000","xalloc.c","68","initialize_memory","v1.3"
"a80d64d6-a725-458a-95bf-7bf94361b0ea","default","TSVC","tsc.c","90","set1d","default"
"30d681f7-f3ac-4484-8cb1-d0a88edb4d0c","h264enc-lencod","mediabench","rdopt.c","2129","RDCost_for_macroblocks","default"
"566c5a00-db82-452c-8493-b0608aa83a58","LU","NPB","lu.c","2073","pintgr","2.3-OpenACC-C"
"19f5583c-6036-4029-b06b-e97ce29d7bc4","rasta","mediabench","mapping.c","199","do_mapping","default"
"689c1710-8156-4e21-8d3c-1e3a542e629c","sphinx","cortexsuite","dtoa.c","902","lshift","default"
"26166dea-4a8b-479a-a5d8-04b381eb077a","482.sphinx3","spec2006","lm.c","675","lm_read_dump","v1.1"
"1e5201b1-b9b4-442e-960e-94b11bbc01bc","mpeg4enc","mediabench","mjpeg.c","553","escape_FF","default"
"57f5968f-a13f-48e5-8e7b-434ec8c25e2e","h264dec-ldecod","mediabench","macroblock.c","925","read_one_macroblock","default"
"2ff98fa2-83b6-4295-a0da-b7824cb706bb","mpeg4dec","mediabench","pcm.c","285","pcm_encode_frame","default"
"d7e46df7-7bec-43eb-bf80-be027ee95366","fourinarow","FreeBench","fourinarow.c","237","find_winner_p","default"
"f22d52b9-f79e-4747-b37c-4eed87681ccc","libdeep","libraries","lodepng.c","5098","filterScanline","default"
"57f5968f-a13f-48e5-8e7b-434ec8c25e2e","h264dec-ldecod","mediabench","macroblock.c","337","interpret_mb_mode_B","default"
"a80d64d6-a725-458a-95bf-7bf94361b0ea","default","TSVC","tsc.c","4324","s421","default"
"1e5201b1-b9b4-442e-960e-94b11bbc01bc","mpeg4enc","mediabench","h263.c","374","get_block_rate","default"
"f58183b8-3f35-419d-807e-83e8661d3dd3","gap","GitApps","gap.c","2346","InitClearFiltsTNumsFromTable","default"
"fde5dcd3-a32a-45d2-93d9-c31711ee7c11","stencils-jacobi-1d","polybench","jacobi-1d.c","72","kernel_jacobi_1d","4.1"
"23155c0c-6959-43e3-957b-9e85593448bd","h264dec-lencod","mediabench","macroblock.c","549","start_macroblock","default"
"50b8bfaf-8ba7-493e-a226-8d2ec67d0078","UA-SNU","NPB","transfer.c","229","transf","2.3-OpenACC-C"
"2ff98fa2-83b6-4295-a0da-b7824cb706bb","mpeg4dec","mediabench","mpegaudio.c","379","compute_scale_factors","default"
"9e7a6c2f-6520-4cae-a913-f01fa1b0f93e","gsm","mediabench","long_term.c","526","Long_term_analysis_filtering","default"
"f3a3a269-a04c-4cfa-8c64-7c6fe2a3625d","464.h264ref","spec2006","rdopt.c","1622","SetCoeffAndReconstruction8x8","v1.1"
"ad3d44b0-9331-4162-bc6c-3ea384ccd758","429.mcf","spec2006","pstart.c","52","primal_start_artificial","v1.1"
"30d681f7-f3ac-4484-8cb1-d0a88edb4d0c","h264enc-lencod","mediabench","mv-search.c","271","SetupLargerBlocks","default"
"e90955a5-6c8c-409d-af83-2c5778d5419e","256.bzip2","spec2000","bzip2.c","1641","recvDecodingTables","v1.3"
"97bc8b56-4f5c-4409-b1e7-8805673330e2","twolame","libraries","psycho_4.c","373","psycho_4","default"
"02f8f105-b887-414c-aeaf-335111c3e600","h264enc-ldecod","mediabench","mbuffer.c","3709","compute_colocated","default"
"d9dd69b1-3130-4dde-8fd3-0aace6f5d093","254.gap","spec2000","plist.c","584","IsDensePlist","v1.3"
"5d5689b3-cca7-48f1-93ae-d582b66c1cbb","400.perlbench","spec2006","regcomp.c","4321","S_regclass","v1.1"
"f22d52b9-f79e-4747-b37c-4eed87681ccc","libdeep","libraries","deeplearndata.c","582","deeplearndata_read_csv","default"
"b53a2031-612b-4e8f-9b08-056c618c627c","300.twolf","spec2000","qsorte.c","37","qsorte","v1.3"
"1e5201b1-b9b4-442e-960e-94b11bbc01bc","mpeg4enc","mediabench","msmpeg4.c","1060","init_h263_dc_for_msmpeg4","default"
"566c5a00-db82-452c-8493-b0608aa83a58","LU","NPB","lu.c","2059","pintgr","2.3-OpenACC-C"
"aeac982e-58a5-4135-866e-0ad1de6e761d","401.bzip2","spec2006","blocksort.c","281","fallbackSort","v1.1"
"dad59000-ff7b-4eeb-8a88-9f07fb1e55b0","Branch","Kernels","func.c","29226","func37","SERIAL"
"dad59000-ff7b-4eeb-8a88-9f07fb1e55b0","Branch","Kernels","func.c","17046","func10","SERIAL"
"daccab2c-ec58-41c9-beea-f15be508436a","pifft","FreeBench","pifft.c","555","mp_unexp_sub","default"
"3a9b6142-ebfa-46bb-b03a-b90dd3063234","whetstone","netlib","whetstone.c","268","main","default"
"30d681f7-f3ac-4484-8cb1-d0a88edb4d0c","h264enc-lencod","mediabench","image.c","1712","find_snr","default"
"e90955a5-6c8c-409d-af83-2c5778d5419e","256.bzip2","spec2000","bzip2.c","1081","hbCreateDecodeTables","v1.3"
"54654ab6-2bc0-4aaa-93b9-19f024a64a01","flac","libraries","lpc.c","925","FLAC_lpc_restore_signal","default"
"e90955a5-6c8c-409d-af83-2c5778d5419e","256.bzip2","spec2000","bzip2.c","2129","sortIt","v1.3"
"45f798f8-0155-4c1a-a729-392483621301","445.gobmk","spec2006","combination.c","1231","update_aa_goal","v1.1"
"30d681f7-f3ac-4484-8cb1-d0a88edb4d0c","h264enc-lencod","mediabench","fmo.c","230","FmoInit","default"
"2b575b90-58f1-46a3-a7c6-5fe19f136533","darknet","machinelearning","option_list.c","40","read_option","default"
"f3a3a269-a04c-4cfa-8c64-7c6fe2a3625d","464.h264ref","spec2006","rdopt.c","2420","SetRefAndMotionVectors","v1.1"
"f3a3a269-a04c-4cfa-8c64-7c6fe2a3625d","464.h264ref","spec2006","image.c","1765","find_distortion","v1.1"
"93cf4c4b-d6e7-4e88-b84d-68d7905c0cca","linear-algebra-solvers-gramschmidt","polybench","gramschmidt.c","89","kernel_gramschmidt","4.1"
"a46a1b8c-0ef6-49e4-800a-d4e6296edf59","h263enc","mediabench","pred.c","891","FindPred","default"
"a46358ff-6bba-4292-b23b-c5f9e9cfa7e4","BT","NPB","bt.c","1586","lhsz","2.3-OpenACC-C"
"9af1ca71-3607-4838-8070-9eb15bd2ae15","253.perlbmk","spec2000","op.c","2123","Perl_pmtrans","v1.3"
"30d681f7-f3ac-4484-8cb1-d0a88edb4d0c","h264enc-lencod","mediabench","block.c","695","dct_luma_16x16","default"
"f58183b8-3f35-419d-807e-83e8661d3dd3","gap","GitApps","trans.c","286","FuncTransformationListListNC","default"
"061a23ae-0741-4f06-b402-032735e96352","301.apsi","spec2000","apsi.c","3069","advv","v1.3"
"061a23ae-0741-4f06-b402-032735e96352","301.apsi","spec2000","apsi.c","9222","radbg","v1.3"
"74df51a8-f031-493e-8814-af9fb2bb2cf7","daala","libraries","dct.c","8748","dynamic_range","default"
"facfe86b-107f-4487-8ae3-a453312a0b9f","435.gromacs","spec2006","sim_util.c","468","do_shakefirst","v1.1"
"dad59000-ff7b-4eeb-8a88-9f07fb1e55b0","Branch","Kernels","func.c","30850","func38","SERIAL"
